"","Kanal 1 Durchschn. (V)","Kanal 4 Durchschn. (V)"
"535606","0,001987","0,001145"
"535607","0,002055","0,001308"
"535608","0,002704","0,001570"
"535609","0,002366","0,001297"
"535610","0,001935","0,001308"
"535611","0,002055","0,001221"
"535612","0,001968","0,001526"
"535613","0,002103","0,001450"
"535614","0,001987","0,001221"
"535615","0,002379","0,001425"
"535616","0,002271","0,001526"
"535617","0,002523","0,001357"
"535618","0,002366","0,001145"
"535619","0,002163","0,001526"
"535620","0,002103","0,001297"
"535621","0,002744","0,001526"
"535622","0,002523","0,001526"
"535623","0,002082","0,001425"
"535624","0,002176","0,001628"
"535625","0,002555","0,001744"
"535626","0,002355","0,001289"
"535627","0,001850","0,001323"
"535628","0,002650","0,001221"
"535629","0,001893","0,001483"
"535630","0,002187","0,001357"
"535631","0,002271","0,001587"
"535632","0,002055","0,001221"
"535633","0,002120","0,001395"
"535634","0,002608","0,001560"
"535635","0,002187","0,001145"
"535636","0,002055","0,001425"
"535637","0,002082","0,001289"
"535638","0,002439","0,001908"
"535639","0,002044","0,001526"
"535640","0,002271","0,001395"
"535641","0,002103","0,001395"
"535642","0,002523","0,001425"
"535643","0,002271","0,001374"
"535644","0,002176","0,001308"
"535645","0,002176","0,001395"
"535646","0,002347","0,001570"
"535647","0,002355","0,001657"
"535648","0,002055","0,001323"
"535649","0,001850","0,001628"
"535650","0,002355","0,001450"
"535651","0,002195","0,001657"
"535652","0,002019","0,001018"
"535653","0,002271","0,001308"
"535654","0,002187","0,001450"
"535655","0,002195","0,001603"
"535656","0,002044","0,001395"
"535657","0,001893","0,001308"
"535658","0,002355","0,001679"
"535659","0,002498","0,001560"
"535660","0,002460","0,001526"
"535661","0,002055","0,001221"
"535662","0,002019","0,001570"
"535663","0,002347","0,001603"
"535664","0,001935","0,001730"
"535665","0,001947","0,001221"
"535666","0,001893","0,001221"
"535667","0,002271","0,001679"
"535668","0,002595","0,001374"
"535669","0,001987","0,001221"
"535670","0,001987","0,001425"
"535671","0,003407","0,002137"
"535672","0,002355","0,001221"
"535673","0,002082","0,001323"
"535674","0,001893","0,001221"
"535675","0,002460","0,001570"
"535676","0,002555","0,001603"
"535677","0,002082","0,001587"
"535678","0,001850","0,001395"
"535679","0,002187","0,001450"
"535680","0,002347","0,001764"
"535681","0,001987","0,001425"
"535682","0,002163","0,001221"
"535683","0,002460","0,001526"
"535684","0,002355","0,001755"
"535685","0,002176","0,001221"
"535686","0,002523","0,001526"
"535687","0,001817","0,001357"
"535688","0,002366","0,001450"
"535689","0,002176","0,001587"
"535690","0,001893","0,001308"
"535691","0,002271","0,001308"
"535692","0,002439","0,001832"
"535693","0,002650","0,001526"
"535694","0,001935","0,001395"
"535695","0,001893","0,001425"
"535696","0,002044","0,001450"
"535697","0,002187","0,001297"
"535698","0,002163","0,001153"
"535699","0,002082","0,001297"
"535700","0,002103","0,001560"
"535701","0,002439","0,001425"
"535702","0,002044","0,001221"
"535703","0,002055","0,001323"
"535704","0,002082","0,001297"
"535705","0,002523","0,001526"
"535706","0,001893","0,001297"
"535707","0,002163","0,001425"
"535708","0,002355","0,001679"
"535709","0,002692","0,001560"
"535710","0,002439","0,001450"
"535711","0,002523","0,001119"
"535712","0,002271","0,001395"
"535713","0,002195","0,001492"
"535714","0,002187","0,001526"
"535715","0,001987","0,001221"
"535716","0,001893","0,001483"
"535717","0,002650","0,001679"
"535718","0,002347","0,001657"
"535719","0,002163","0,001221"
"535720","0,002176","0,001323"
"535721","0,002555","0,001450"
"535722","0,002650","0,001570"
"535723","0,001817","0,001221"
"535724","0,001987","0,001308"
"535725","0,002195","0,001425"
"535726","0,002650","0,001744"
"535727","0,002187","0,001085"
"535728","0,002019","0,001526"
"535729","0,001935","0,001374"
"535730","0,002608","0,001603"
"535731","0,002271","0,001628"
"535732","0,001893","0,001119"
"535733","0,002019","0,001308"
"535734","0,002498","0,001919"
"535735","0,002460","0,001374"
"535736","0,002082","0,001308"
"535737","0,001968","0,001374"
"535738","0,002608","0,001492"
"535739","0,002187","0,001297"
"535740","0,001850","0,001832"
"535741","0,002595","0,001450"
"535742","0,002195","0,001526"
"535743","0,002347","0,001297"
"535744","0,002019","0,001526"
"535745","0,002082","0,001570"
"535746","0,002355","0,001919"
"535747","0,002366","0,001395"
"535748","0,001987","0,001425"
"535749","0,002271","0,001465"
"535750","0,002555","0,001526"
"535751","0,002608","0,001297"
"535752","0,001817","0,001483"
"535753","0,001893","0,001465"
"535754","0,002187","0,001483"
"535755","0,002439","0,001570"
"535756","0,002187","0,001425"
"535757","0,002082","0,001526"
"535758","0,002187","0,001153"
"535759","0,002355","0,001526"
"535760","0,002366","0,001395"
"535761","0,002163","0,001221"
"535762","0,002103","0,001308"
"535763","0,002422","0,001560"
"535764","0,002044","0,001297"
"535765","0,002163","0,001221"
"535766","0,002019","0,001395"
"535767","0,003785","0,002747"
"535768","0,002271","0,001526"
"535769","0,002176","0,001483"
"535770","0,002044","0,001450"
"535771","0,002439","0,001374"
"535772","0,002523","0,001526"
"535773","0,001987","0,001483"
"535774","0,002595","0,001425"
"535775","0,002650","0,001603"
"535776","0,002422","0,001357"
"535777","0,001987","0,001221"
"535778","0,002271","0,001221"
"535779","0,002195","0,001832"
"535780","0,002439","0,001526"
"535781","0,001850","0,001134"
"535782","0,002163","0,001221"
"535783","0,002187","0,001374"
"535784","0,002523","0,001450"
"535785","0,001935","0,001221"
"535786","0,002055","0,001425"
"535787","0,002460","0,001570"
"535788","0,002650","0,001603"
"535789","0,002187","0,001483"
"535790","0,002103","0,001526"
"535791","0,002271","0,001308"
"535792","0,002422","0,001628"
"535793","0,002120","0,001374"
"535794","0,001766","0,001628"
"535795","0,002103","0,001450"
"535796","0,002692","0,001357"
"535797","0,002195","0,001221"
"535798","0,001987","0,001425"
"535799","0,001893","0,001483"
"535800","0,002271","0,001679"
"535801","0,002355","0,001374"
"535802","0,002271","0,001323"
"535803","0,002366","0,001308"
"535804","0,002347","0,001679"
"535805","0,002650","0,001357"
"535806","0,002019","0,001047"
"535807","0,001741","0,001221"
"535808","0,002347","0,001289"
"535809","0,002523","0,001289"
"535810","0,002271","0,001526"
"535811","0,002271","0,001323"
"535812","0,002103","0,001289"
"535813","0,002347","0,001450"
"535814","0,002103","0,001221"
"535815","0,001798","0,001221"
"535816","0,002271","0,001450"
"535817","0,002187","0,001374"
"535818","0,002019","0,001526"
"535819","0,002176","0,001308"
"535820","0,002103","0,001374"
"535821","0,002523","0,002006"
"535822","0,002187","0,001297"
"535823","0,002055","0,001221"
"535824","0,001987","0,001221"
"535825","0,002439","0,001679"
"535826","0,001968","0,001374"
"535827","0,002163","0,001323"
"535828","0,002103","0,001297"
"535829","0,002523","0,001832"
"535830","0,002439","0,001450"
"535831","0,001893","0,001395"
"535832","0,002187","0,001730"
"535833","0,002347","0,001526"
"535834","0,002692","0,001603"
"535835","0,002187","0,001221"
"535836","0,002103","0,001395"
"535837","0,002608","0,001450"
"535838","0,002120","0,001450"
"535839","0,001850","0,001395"
"535840","0,001935","0,001425"
"535841","0,002271","0,001526"
"535842","0,002523","0,001450"
"535843","0,002176","0,001297"
"535844","0,001893","0,001587"
"535845","0,002355","0,001450"
"535846","0,002574","0,001450"
"535847","0,002187","0,001425"
"535848","0,001798","0,001587"
"535849","0,002103","0,001450"
"535850","0,002422","0,001679"
"535851","0,002176","0,001308"
"535852","0,001850","0,001526"
"535853","0,001935","0,001374"
"535854","0,002439","0,001603"
"535855","0,002044","0,001374"
"535856","0,002082","0,001425"
"535857","0,002120","0,001450"
"535858","0,002692","0,001908"
"535859","0,002187","0,001570"
"535860","0,001893","0,001145"
"535861","0,002019","0,001425"
"535862","0,002195","0,001657"
"535863","0,002271","0,001526"
"535864","0,002487","0,001628"
"535865","0,002271","0,001323"
"535866","0,002355","0,001526"
"535867","0,002355","0,001374"
"535868","0,002379","0,001221"
"535869","0,002176","0,001374"
"535870","0,002744","0,001679"
"535871","0,003407","0,001832"
"535872","0,002379","0,001628"
"535873","0,002055","0,001323"
"535874","0,002271","0,001526"
"535875","0,002744","0,001603"
"535876","0,002487","0,001323"
"535877","0,001935","0,001425"
"535878","0,002044","0,001526"
"535879","0,002555","0,001526"
"535880","0,001850","0,001374"
"535881","0,001741","0,001395"
"535882","0,002355","0,001679"
"535883","0,002355","0,001744"
"535884","0,002103","0,001297"
"535885","0,002082","0,001297"
"535886","0,002271","0,001526"
"535887","0,002439","0,001657"
"535888","0,002176","0,001297"
"535889","0,001935","0,001730"
"535890","0,002355","0,001603"
"535891","0,002355","0,001744"
"535892","0,002460","0,001395"
"535893","0,002055","0,001395"
"535894","0,002271","0,001450"
"535895","0,002271","0,001526"
"535896","0,002271","0,001374"
"535897","0,001850","0,001374"
"535898","0,002103","0,001450"
"535899","0,002271","0,001357"
"535900","0,002366","0,001221"
"535901","0,002163","0,001221"
"535902","0,002187","0,001308"
"535903","0,002422","0,001483"
"535904","0,002271","0,001374"
"535905","0,001987","0,001323"
"535906","0,002019","0,001221"
"535907","0,002195","0,001832"
"535908","0,002439","0,001570"
"535909","0,001893","0,001526"
"535910","0,002176","0,001526"
"535911","0,002555","0,001450"
"535912","0,002523","0,001374"
"535913","0,002271","0,001425"
"535914","0,001766","0,001134"
"535915","0,002460","0,001374"
"535916","0,002271","0,001570"
"535917","0,001987","0,001323"
"535918","0,001817","0,001395"
"535919","0,002355","0,001425"
"535920","0,002608","0,001744"
"535921","0,001935","0,001221"
"535922","0,002163","0,001221"
"535923","0,002271","0,001395"
"535924","0,002355","0,001657"
"535925","0,001850","0,001323"
"535926","0,001798","0,001221"
"535927","0,001850","0,001308"
"535928","0,002744","0,001919"
"535929","0,002271","0,001425"
"535930","0,001968","0,001297"
"535931","0,001935","0,001297"
"535932","0,002439","0,001679"
"535933","0,002271","0,001085"
"535934","0,001850","0,001526"
"535935","0,002176","0,001483"
"535936","0,002120","0,001603"
"535937","0,002355","0,001526"
"535938","0,001987","0,001425"
"535939","0,001850","0,001323"
"535940","0,002271","0,001526"
"535941","0,002271","0,001450"
"535942","0,002019","0,001323"
"535943","0,001987","0,001570"
"535944","0,002355","0,001679"
"535945","0,002355","0,001450"
"535946","0,002379","0,001483"
"535947","0,002379","0,001570"
"535948","0,002355","0,001603"
"535949","0,002439","0,001570"
"535950","0,002271","0,001395"
"535951","0,001935","0,001425"
"535952","0,002366","0,001603"
"535953","0,002439","0,001450"
"535954","0,001817","0,001221"
"535955","0,001947","0,001221"
"535956","0,002044","0,001450"
"535957","0,002355","0,001603"
"535958","0,002103","0,001395"
"535959","0,002163","0,001483"
"535960","0,002187","0,001404"
"535961","0,002439","0,001526"
"535962","0,002271","0,001526"
"535963","0,001987","0,001425"
"535964","0,002650","0,001374"
"535965","0,002744","0,001755"
"535966","0,002187","0,001570"
"535967","0,002397","0,001395"
"535968","0,001817","0,001526"
"535969","0,002271","0,001492"
"535970","0,002271","0,001374"
"535971","0,002271","0,001709"
"535972","0,002019","0,001395"
"535973","0,002195","0,001450"
"535974","0,002187","0,001374"
"535975","0,001947","0,001425"
"535976","0,002082","0,001483"
"535977","0,002555","0,001679"
"535978","0,002103","0,001425"
"535979","0,001798","0,001395"
"535980","0,002379","0,001483"
"535981","0,002555","0,001603"
"535982","0,002355","0,001357"
"535983","0,001893","0,001343"
"535984","0,001987","0,001221"
"535985","0,002187","0,001744"
"535986","0,002523","0,001603"
"535987","0,001703","0,001465"
"535988","0,002379","0,001374"
"535989","0,002120","0,001492"
"535990","0,002347","0,001425"
"535991","0,002176","0,001297"
"535992","0,001850","0,001297"
"535993","0,002044","0,001657"
"535994","0,002555","0,001450"
"535995","0,001935","0,001323"
"535996","0,002271","0,001526"
"535997","0,002271","0,001483"
"535998","0,002271","0,001357"
"535999","0,002103","0,001395"
"536000","0,002163","0,001628"
"536001","0,002271","0,001297"
"536002","0,002608","0,001603"
"536003","0,001766","0,001395"
"536004","0,002163","0,001221"
"536005","0,002187","0,001297"
"536006","0,002839","0,001374"
"536007","0,002271","0,001483"
"536008","0,001935","0,001395"
"536009","0,002019","0,001603"
"536010","0,002422","0,001603"
"536011","0,002019","0,001297"
"536012","0,002397","0,001628"
"536013","0,002271","0,001395"
"536014","0,002271","0,001657"
"536015","0,002044","0,001483"
"536016","0,002082","0,001425"
"536017","0,001893","0,001395"
"536018","0,002355","0,001492"
"536019","0,002019","0,001221"
"536020","0,001987","0,001526"
"536021","0,002271","0,001145"
"536022","0,002355","0,001526"
"536023","0,002019","0,001395"
"536024","0,002163","0,001221"
"536025","0,002379","0,001395"
"536026","0,002120","0,001603"
"536027","0,002103","0,001483"
"536028","0,002271","0,001587"
"536029","0,001987","0,001221"
"536030","0,002271","0,001450"
"536031","0,002650","0,001450"
"536032","0,001893","0,001134"
"536033","0,002082","0,001425"
"536034","0,002439","0,001526"
"536035","0,002439","0,001450"
"536036","0,002082","0,001308"
"536037","0,002055","0,001587"
"536038","0,002103","0,001570"
"536039","0,002271","0,001679"
"536040","0,001893","0,001145"
"536041","0,002271","0,001323"
"536042","0,001935","0,001483"
"536043","0,002439","0,001395"
"536044","0,002487","0,001526"
"536045","0,001893","0,001134"
"536046","0,001968","0,001744"
"536047","0,002523","0,001526"
"536048","0,002103","0,001628"
"536049","0,002397","0,001119"
"536050","0,001968","0,001483"
"536051","0,002555","0,001526"
"536052","0,002187","0,001221"
"536053","0,002019","0,001587"
"536054","0,002163","0,001395"
"536055","0,002439","0,001657"
"536056","0,002366","0,001221"
"536057","0,001947","0,001221"
"536058","0,001893","0,001425"
"536059","0,002355","0,001919"
"536060","0,002103","0,001450"
"536061","0,002271","0,001730"
"536062","0,002019","0,001483"
"536063","0,002355","0,001744"
"536064","0,002187","0,001374"
"536065","0,001893","0,001465"
"536066","0,001817","0,001308"
"536067","0,002044","0,001657"
"536068","0,002460","0,001289"
"536069","0,002019","0,001297"
"536070","0,002366","0,001450"
"536071","0,003407","0,002137"
"536072","0,002422","0,001679"
"536073","0,001893","0,001395"
"536074","0,002176","0,001483"
"536075","0,002120","0,001526"
"536076","0,002366","0,001526"
"536077","0,001987","0,001221"
"536078","0,002055","0,001395"
"536079","0,002271","0,001570"
"536080","0,002187","0,001570"
"536081","0,001893","0,001308"
"536082","0,002397","0,001526"
"536083","0,002271","0,001570"
"536084","0,002555","0,001657"
"536085","0,002176","0,001153"
"536086","0,002019","0,001483"
"536087","0,002271","0,001357"
"536088","0,002523","0,001465"
"536089","0,002176","0,001297"
"536090","0,002082","0,001628"
"536091","0,001850","0,001395"
"536092","0,002439","0,001755"
"536093","0,001935","0,001628"
"536094","0,001947","0,001425"
"536095","0,002082","0,001297"
"536096","0,002439","0,001526"
"536097","0,002082","0,001526"
"536098","0,001893","0,001587"
"536099","0,002055","0,001221"
"536100","0,002439","0,001374"
"536101","0,002487","0,001221"
"536102","0,001798","0,001425"
"536103","0,001893","0,001395"
"536104","0,002608","0,001570"
"536105","0,002187","0,001308"
"536106","0,001703","0,001465"
"536107","0,001798","0,001221"
"536108","0,002523","0,001744"
"536109","0,002555","0,001526"
"536110","0,002082","0,001709"
"536111","0,002271","0,001425"
"536112","0,002555","0,001603"
"536113","0,002460","0,001308"
"536114","0,001987","0,001587"
"536115","0,001947","0,001425"
"536116","0,002355","0,001832"
"536117","0,002555","0,001603"
"536118","0,002019","0,001308"
"536119","0,002271","0,001297"
"536120","0,002347","0,001628"
"536121","0,002860","0,001560"
"536122","0,001741","0,001297"
"536123","0,002271","0,001425"
"536124","0,001893","0,001374"
"536125","0,002422","0,001603"
"536126","0,001766","0,001308"
"536127","0,002145","0,001587"
